"id";"objectid";"point_lat";"point_lng";"xkey";"vrije_hoogte";"ophanging";"type";"vorm";"afmeting1";"afmeting2";"opschrift";"fabtype";"beeldvlak";"fabdatum";"subkey";"x";"y";"shape"
"55402";"13747680";"51.18830336332900";"4.42353844397610";"121659";"2050";"Steun";"GIV";"rh";"700";"200";"UITGEZONDERD BUS EN|PLAATSELIJK VERKEER|";"SB250";"Type III";"1950-01-01";"121659.B3";"153829.97";"208703.25";""
"55405";"13747681";"51.18909443264800";"4.42469339313930";"121662";"2000";"Verlichtingspaal";"A14";"dh";"700";"0";"";"SB250";"Type II";"2002-01-01";"121662.B1";"153910.65";"208791.32";""
"55408";"13747682";"51.18909443264800";"4.42469339313930";"121662";"2000";"Verlichtingspaal";"GIa";"rh";"700";"200";"20m|";"SB250";"Type II";"2003-01-01";"121662.B2";"153910.65";"208791.32";""
"55411";"13747683";"51.18909443264800";"4.42469339313930";"121662";"2000";"Verlichtingspaal";"D1f";"ro";"700";"0";"";"SB250";"Type III";"2007-01-01";"121662.B3";"153910.65";"208791.32";""
"55414";"13747684";"51.18909443264800";"4.42469339313930";"121662";"2000";"Verlichtingspaal";"GIV";"rh";"700";"200";"UITGEZONDERD|BUS|";"SB250";"Type III";"1950-01-01";"121662.B4";"153910.65";"208791.32";""
"55417";"13747685";"51.18911474452100";"4.42472372097310";"121663";"2000";"Steun";"F17";"rh";"700";"900";"sy-PijlGen--1|sy-LijnGen--2|BUS|sy-S312|";"SB250";"Type III";"2007-01-01";"121663.B1";"153912.76857976";"208793.58138064";""
"55420";"13747686";"51.18867239214800";"4.42381236371530";"121665";"2780";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2007-01-01";"121665.B1";"153849.09";"208744.32";""
"55423";"13747687";"51.18940436856600";"4.42522743747960";"121666";"1500";"Verkeerslicht";"B1";"odh";"400";"0";"";"SB250";"Type III";"2006-01-01";"121666.B1";"153947.96";"208825.83";""
"55426";"13747688";"51.18952034763900";"4.42498441739390";"121667";"2500";"Verlichtingspaal";"E9e";"rh";"400";"600";"";"SB250";"Type I";"2002-01-01";"121667.B1";"153930.96";"208838.72";""
"55429";"13747689";"51.18952034763900";"4.42498441739390";"121667";"2500";"Verlichtingspaal";"GVIId";"rh";"400";"200";"PERSONENAUTOS|";"SB250";"Type I";"2002-01-01";"121667.B2";"153930.96";"208838.72";""
"55432";"13747690";"51.18952034763900";"4.42498441739390";"121667";"2500";"Verlichtingspaal";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121667.B3";"153930.96";"208838.72";""
"55435";"13747691";"51.18959942086500";"4.42503743748790";"121668";"1400";"Steun";"B1";"odh";"400";"0";"";"SB250";"Type III";"2005-01-01";"121668.B1";"153934.66";"208847.52";""
"55438";"13747692";"51.18955234715500";"4.42498345517680";"121669";"1450";"Steun";"D7";"ro";"400";"0";"";"SB250";"Type I";"2007-01-01";"121669.B1";"153930.89";"208842.28";""
"55441";"13747693";"51.18947741816400";"4.42472346653950";"121670";"2330";"Verlichtingspaal";"A23";"dh";"700";"0";"";"SB250";"Type II";"1999-01-01";"121670.B1";"153912.72";"208833.93";""
"55444";"13747694";"51.18947741816400";"4.42472346653950";"121670";"2330";"Verlichtingspaal";"F4a";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"121670.B2";"153912.72";"208833.93";""
"55447";"13747695";"51.18947741816400";"4.42472346653950";"121670";"2330";"Verlichtingspaal";"C6";"ro";"700";"0";"";"";"";"1970-01-01";"121670.B3";"153912.72";"208833.93";""
"55450";"13747696";"51.17700139143800";"4.42739139509290";"121671";"2550";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121671.B1";"154100.35";"207446.08";""
"55453";"13747697";"51.17700934595000";"4.42748149409670";"121672";"2500";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121672.B1";"154106.65";"207446.97";""
"55456";"13747698";"51.17789642044600";"4.42731145136970";"121673";"900";"Steun";"D1d";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"121673.B1";"154094.68";"207545.65";""
"55459";"13747699";"51.17777541513900";"4.42735047990840";"121674";"2500";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121674.B1";"154097.42";"207532.19";""
"55462";"13747700";"51.17777537839200";"4.42724451642630";"121675";"2550";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121675.B1";"154090.01";"207532.18";""
"55465";"13747701";"51.18942537652400";"4.42509343821660";"121676";"1950";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type I";"2006-01-01";"121676.B1";"153938.59";"208828.16";""
"55468";"13747702";"51.18888334943600";"4.42381833716700";"121678";"2400";"Verlichtingspaal";"F45c";"rh";"400";"600";"";"SB250";"Type II";"2002-01-01";"121678.B1";"153849.49";"208767.79";""
"55471";"13747703";"51.18888334943600";"4.42381833716700";"121678";"2400";"Verlichtingspaal";"F4b";"rh";"400";"600";"";"SB250";"Type I";"2005-01-01";"121678.B2";"153849.49";"208767.79";""
"55474";"13747704";"51.17739339626400";"4.43134654240330";"121679";"2450";"Steun";"E1";"ro";"700";"0";"";"";"";"1970-01-01";"121679.B1";"154376.9";"207489.92";""
"55477";"13747705";"51.17739339626400";"4.43134654240330";"121679";"2450";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121679.B2";"154376.9";"207489.92";""
"55480";"13747706";"51.18870335216200";"4.42372843970750";"121680";"3250";"";"F19";"rh";"700";"700";"";"SB250";"Type II";"2003-01-01";"121680.B1";"153843.22";"208747.76";""
"55483";"13747707";"51.18870335216200";"4.42372843970750";"121681";"2450";"Steun";"E9e";"rh";"400";"600";"";"SB250";"Type I";"2002-01-01";"121681.B1";"153843.22";"208747.76";""
"55486";"13747708";"51.18870335216200";"4.42372843970750";"121681";"2450";"Steun";"GVIId";"rh";"400";"200";"PERSONENAUTOS|";"SB250";"Type I";"2002-01-01";"121681.B2";"153843.22";"208747.76";""
"55489";"13747709";"51.18870335216200";"4.42372843970750";"121681";"2450";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121681.B3";"153843.22";"208747.76";""
"55492";"13747710";"51.17721139751500";"4.43012451331210";"121682";"2500";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2008-01-01";"121682.B1";"154291.46";"207469.6";""
"55495";"13747711";"51.17721139751500";"4.43012451331210";"121682";"2500";"Steun";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121682.B2";"154291.46";"207469.6";""
"55498";"13747712";"51.18849634789800";"4.42353538366380";"121683";"900";"Steun";"B5";"ah";"700";"0";"";"SB250";"Type II";"2001-01-01";"121683.B1";"153829.74";"208724.72";""
"55501";"13747713";"51.17698140742300";"4.42780649333360";"121684";"2150";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2008-01-01";"121684.B1";"154129.38";"207443.88";""
"55504";"13747714";"51.17698140742300";"4.42780649333360";"121684";"2150";"Steun";"GXb";"rh";"100";"400";"";"";"";"1970-01-01";"121684.B2";"154129.38";"207443.88";""
"55507";"13747715";"51.17698140742300";"4.42780649333360";"121684";"2150";"Steun";"B17";"dh";"700";"0";"";"SB250";"Type II";"2000-01-01";"121684.B3";"154129.38";"207443.88";""
"55510";"13747716";"51.17698140742300";"4.42780649333360";"121684";"2150";"Steun";"M9";"rh";"400";"400";"";"SB250";"Type II";"2002-01-01";"121684.B4";"154129.38";"207443.88";""
"55513";"13747717";"51.17672438643900";"4.42515842507990";"121685";"2200";"Steun";"B1";"odh";"700";"0";"";"B&W";"Type II";"1950-01-01";"121685.B1";"153944.22";"207415.14";""
"55516";"13747718";"51.17662634744700";"4.42529043442730";"121686";"2500";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121686.B1";"153953.46";"207404.24";""
"55519";"13747719";"51.17684939355800";"4.42721545763220";"121687";"3150";"";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121687.B1";"154088.06";"207429.16";""
"55522";"13747720";"51.17684939355800";"4.42721545763220";"121688";"2450";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2008-01-01";"121688.B1";"154088.06";"207429.16";""
"55525";"13747721";"51.17684939355800";"4.42721545763220";"121688";"2450";"Steun";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121688.B2";"154088.06";"207429.16";""
"55528";"13747722";"51.18751834750800";"4.42515246733400";"121689";"2350";"Verlichtingspaal";"F19";"rh";"700";"700";"";"SB250";"Type II";"2003-01-01";"121689.B1";"153942.88";"208616";""
"55531";"13747723";"51.18751834750800";"4.42515246733400";"121689";"2350";"Verlichtingspaal";"M4";"rh";"700";"200";"";"SB250";"Type III";"2003-01-01";"121689.B2";"153942.88";"208616";""
"55534";"13747724";"51.18439936057800";"4.42729038908670";"121690";"2150";"Steun";"A23";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121690.B1";"154092.63";"208269.12";""
"55537";"13747725";"51.18439936057800";"4.42729038908670";"121690";"2150";"Steun";"GIa";"rh";"700";"200";"60m|";"SB250";"Type II";"2003-01-01";"121690.B2";"154092.63";"208269.12";""
"55540";"13747726";"51.17684737215600";"4.42766046405110";"121691";"2300";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121691.B1";"154119.18";"207428.96";""
"55543";"13747727";"51.17684737215600";"4.42766046405110";"121691";"2300";"Steun";"M2";"rh";"700";"400";"";"SB250";"Type II";"2003-01-01";"121691.B2";"154119.18";"207428.96";""
"55546";"13747728";"51.18335234593000";"4.42806650425410";"121692";"2150";"Steun";"C31b";"ro";"700";"0";"";"SB250";"Type II";"2004-01-01";"121692.B1";"154146.99";"208152.68";""
"55549";"13747729";"51.18335234593000";"4.42806650425410";"121692";"2150";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"121692.B2";"154146.99";"208152.68";""
"55552";"13747730";"51.18537835875200";"4.42644936407600";"121693";"2300";"Steun";"A23";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121693.B1";"154033.74";"208377.99";""
"55555";"13747731";"51.18537835875200";"4.42644936407600";"121693";"2300";"Steun";"GIa";"rh";"450";"225";"60m|";"Vlak";"Type I";"1997-01-01";"121693.B2";"154033.74";"208377.99";""
"55558";"13747732";"51.18652336020200";"4.42708240581620";"121698";"2300";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121698.B1";"154077.9";"208505.41";""
"55561";"13747733";"51.18652336020200";"4.42708240581620";"121698";"2300";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"121698.B2";"154077.9";"208505.41";""
"55564";"13747734";"51.18353933924800";"4.42509840094510";"121700";"2400";"Steun";"F15";"rh";"600";"900";"sy-S184|Zone|Uitgezonderd|bewoners|sy-E9a|";"SB250";"Type I";"2008-01-01";"121700.B1";"153939.44";"208173.32";""
"55567";"13747735";"51.18321034147700";"4.42438648805780";"121701";"1500";"Steun";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1997-01-01";"121701.B1";"153889.69";"208136.68";""
"55570";"13747736";"51.18321034147700";"4.42438648805780";"121701";"1500";"Steun";"ZE9bT\";"rh";"600";"900";"sy-S185|ZONE|Uitgezonderd|bewoners|sy-|";"SB250";"Type I";"2008-01-01";"121701.B2";"153889.69";"208136.68";""
"55573";"13747737";"51.18307772420800";"4.42427764234510";"121702";"850";"Speciale steun";"O2";"ro";"400";"0";"";"SB250";"Type I";"2003-01-01";"121702.B1";"153882.09049689";"208121.92016175";""
"55576";"13747738";"51.18284840820300";"4.42562042341160";"121706";"2300";"Steun";"F15";"rh";"600";"900";"sy-S184|Zone|Uitgezonderd|bewoners|sy-E9a|";"SB250";"Type I";"2008-01-01";"121706.B1";"153976";"208096.48";""
"55579";"13747739";"51.18278335970900";"4.42574648322840";"121707";"2300";"Muurarmatuur";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121707.B1";"153984.82";"208089.25";""
"55582";"13747740";"51.18278335970900";"4.42574648322840";"121707";"2300";"Muurarmatuur";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"121707.B2";"153984.82";"208089.25";""
"55585";"13747741";"51.18344141454200";"4.42808149265330";"121708";"2300";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121708.B1";"154148.03";"208162.59";""
"55588";"13747742";"51.18344141454200";"4.42808149265330";"121708";"2300";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"121708.B2";"154148.03";"208162.59";""
"55591";"13747743";"51.18408041282800";"4.43033044453910";"121709";"2250";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type III";"2004-01-01";"121709.B1";"154305.22";"208233.81";""
"55594";"13747744";"51.18504842661900";"4.42433736154920";"121710";"2300";"Steun";"B1";"odh";"700";"0";"";"B&W";"Type I";"1980-01-01";"121710.B1";"153886.1";"208341.17";""
"55597";"13747745";"51.18222736413800";"4.42604340854700";"121712";"2250";"Steun";"F15";"rh";"600";"900";"sy-S184|Zone|Uitgezonderd|bewoners|sy-E9a|";"";"";"1970-01-01";"121712.B1";"154005.63";"208027.41";""
"55600";"13747746";"51.18199539224100";"4.42394639917570";"121713";"2300";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type II";"1999-01-01";"121713.B1";"153859.02";"208001.49";""
"55603";"13747747";"51.17874735898300";"4.43378044020990";"121716";"2650";"Verlichtingspaal";"B1";"odh";"700";"0";"";"SB250";"Type II";"2000-01-01";"121716.B1";"154546.97";"207640.7";""
"55606";"13747748";"51.18054018708100";"4.42655934187700";"121717";"650";"Steun";"Type V";"rh";"400";"400";"";"SB250";"Type II";"2000-01-01";"121717.B1";"154041.85355318";"207839.73488452";""
"55609";"13747749";"51.18089935474600";"4.42576746505620";"121718";"2500";"Verlichtingspaal";"F4b";"rh";"400";"600";"";"SB250";"Type I";"2005-01-01";"121718.B1";"153986.45";"207879.65";""
"55612";"13747750";"51.18089935474600";"4.42576746505620";"121718";"2500";"Verlichtingspaal";"ZE9b-GVIIb-GIV";"rh";"600";"900";"ZONE|sy-E9b|sy-S182|UITGEZONDERD|BEWONERS|";"B&W";"Type I";"1996-01-01";"121718.B2";"153986.45";"207879.65";""
"55615";"13747751";"51.17999235746200";"4.42768750466730";"121719";"400";"Steun";"Type V";"rh";"700";"700";"";"SB250";"Type II";"2000-01-01";"121719.B1";"154120.79";"207778.85";""
"55618";"13747752";"51.17837336936300";"4.42990840885980";"121721";"1950";"Verlichtingspaal";"D7";"ro";"700";"0";"";"SB250";"Type II";"2002-01-01";"121721.B1";"154276.24";"207598.86";""
"55621";"13747753";"51.17837336936300";"4.42990840885980";"121721";"1950";"Verlichtingspaal";"M7";"rh";"400";"200";"sy-S147|B|VERBODEN|";"SB250";"Type I";"2000-01-01";"121721.B2";"154276.24";"207598.86";""
"55624";"13747754";"51.17856340398600";"4.42935852813360";"121722";"2500";"Muurarmatuur";"A23";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121722.B1";"154237.77";"207619.97";""
"55627";"13747755";"51.17856340398600";"4.42935852813360";"121722";"2500";"Muurarmatuur";"GIa";"rh";"700";"200";"30m|";"SB250";"Type II";"2003-01-01";"121722.B2";"154237.77";"207619.97";""
"55630";"13747756";"51.17923136158900";"4.42862350147000";"121723";"2300";"Steun";"F4b";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"121723.B1";"154186.31";"207694.24";""
"55633";"13747757";"51.17787129180400";"4.43546072675950";"121724";"2350";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2000-01-01";"121724.B1";"154664.55809135";"207543.34040322";""
"55636";"13747758";"51.17787129180400";"4.43546072675950";"121724";"2350";"Steun";"GV";"rh";"450";"200";"VAN 7 U TOT 17 UUR|";"SB250";"Type I";"1950-01-01";"121724.B2";"154664.55809135";"207543.34040322";""
"55639";"13747759";"51.17787129180400";"4.43546072675950";"121724";"2350";"Steun";"GXb";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121724.B3";"154664.55809135";"207543.34040322";""
"55642";"13747760";"51.17891034156300";"4.42710352367830";"121725";"2500";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121725.B1";"154080.05";"207658.44";""
"55645";"13747761";"51.17891034156300";"4.42710352367830";"121725";"2500";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121725.B2";"154080.05";"207658.44";""
"55648";"13747762";"51.17907688532500";"4.42701593071300";"121726";"950";"Steun";"D1d";"ro";"400";"0";"";"SB250";"Type III";"1950-01-01";"121726.B1";"154073.91007507";"207676.96359989";""
"55651";"13747763";"51.17920937634400";"4.42677041438230";"121727";"2300";"Steun";"B17";"dh";"700";"0";"";"SB250";"Type III";"2005-01-01";"121727.B1";"154056.73";"207691.69";""
"55654";"13747764";"51.17920937634400";"4.42677041438230";"121727";"2300";"Steun";"M9";"rh";"700";"400";"";"SB250";"Type II";"2003-01-01";"121727.B2";"154056.73";"207691.69";""
"55657";"13747765";"51.18017339031300";"4.42568748398930";"121728";"2470";"Verlichtingspaal";"F4b";"rh";"400";"600";"";"SB250";"Type III";"2008-01-01";"121728.B1";"153980.92";"207798.88";""
"55660";"13747766";"51.17903167084500";"4.42707262848140";"121729";"900";"Steun";"D1d";"ro";"400";"0";"";"SB250";"Type III";"1950-01-01";"121729.B1";"154077.878833";"207671.9365065";""
"55663";"13747767";"51.17874039525700";"4.42466138018690";"121730";"2950";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type III";"2003-01-01";"121730.B1";"153909.29";"207639.4";""
"55666";"13747768";"51.17874039525700";"4.42466138018690";"121730";"2950";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type III";"1950-01-01";"121730.B2";"153909.29";"207639.4";""
"55669";"13747769";"51.18114441879400";"4.43148148309960";"121731";"2150";"Steun";"F4b";"rh";"400";"600";"";"SB250";"Type I";"2005-01-01";"121731.B1";"154385.98";"207907.24";""
"55672";"13747770";"51.18114441879400";"4.43148148309960";"121731";"2150";"Steun";"B1";"odh";"700";"0";"";"B&W";"Type II";"1998-01-01";"121731.B2";"154385.98";"207907.24";""
"55675";"13747771";"51.17919737533300";"4.43138445391410";"121736";"2300";"Steun";"D7";"ro";"700";"0";"";"Vlak";"Type I";"1995-01-01";"121736.B1";"154379.38";"207690.62";""
"55678";"13747772";"51.17919737533300";"4.43138445391410";"121736";"2300";"Steun";"M7";"rh";"400";"300";"";"SB250";"Type I";"2000-01-01";"121736.B2";"154379.38";"207690.62";""
"55681";"13747773";"51.17919737533300";"4.43138445391410";"121736";"2300";"Steun";"E1";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"121736.B3";"154379.38";"207690.62";""
"55684";"13747774";"51.17919737533300";"4.43138445391410";"121736";"2300";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121736.B4";"154379.38";"207690.62";""
"55687";"13747775";"51.17852835137200";"4.43021349642500";"121737";"2350";"Muurarmatuur";"A23";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"121737.B1";"154297.56";"207616.12";""
"55690";"13747776";"51.17852835137200";"4.43021349642500";"121737";"2350";"Muurarmatuur";"GIa";"rh";"700";"200";"30m|";"SB250";"Type II";"2003-01-01";"121737.B2";"154297.56";"207616.12";""
"55693";"13747777";"51.17841740128600";"4.43010252168400";"121738";"2650";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type II";"2001-01-01";"121738.B1";"154289.81";"207603.77";""
"55696";"13747778";"51.17815638511400";"4.42887150156580";"121739";"550";"Steun";"Type V";"rh";"700";"700";"";"SB250";"Type II";"2002-01-01";"121739.B1";"154203.75";"207574.66";""
"55699";"13747779";"51.17784940835300";"4.42749443272810";"121740";"600";"Steun";"Type V";"rh";"700";"700";"";"SB250";"Type II";"2000-01-01";"121740.B1";"154107.48";"207540.43";""
"55702";"13747780";"51.18858741463000";"4.42331536304480";"121741";"2400";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121741.B1";"153814.35";"208734.84";""
"55705";"13747781";"51.18858741463000";"4.42331536304480";"121741";"2400";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121741.B2";"153814.35";"208734.84";""
"55708";"13747782";"51.18586738653600";"4.42411337032510";"121742";"3000";"Verlichtingspaal";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121742.B1";"153870.37";"208432.27";""
"55711";"13747783";"51.18586738653600";"4.42411337032510";"121742";"3000";"Verlichtingspaal";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121742.B2";"153870.37";"208432.27";""
"55714";"13747784";"51.18587742775700";"4.42397836639870";"121743";"2400";"Steun";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"121743.B1";"153860.93";"208433.38";""
"55717";"13747785";"51.18587742775700";"4.42397836639870";"121743";"2400";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"121743.B2";"153860.93";"208433.38";""
"55720";"13747786";"51.17812424011400";"4.42987610525760";"121744";"1200";"Steun";"D5";"ro";"700";"0";"";"SB250";"Type III";"1999-01-01";"121744.B1";"154274.00412327";"207571.14179282";""
"55723";"13747787";"51.17815688616600";"4.42998019743680";"121745";"1050";"Steun";"D5";"ro";"700";"0";"";"SB250";"Type III";"1999-01-01";"121745.B1";"154281.28017949";"207574.77982093";""
"55726";"13747788";"51.17824423772000";"4.42993018053690";"121746";"1100";"Steun";"D5";"ro";"700";"0";"";"SB250";"Type III";"1999-01-01";"121746.B1";"154277.77444331";"207584.49500963";""
